timestamp_utc,records_lag_max,rabbitmq_total_messages
2026-07-23T20:30:04.322538+00:00,5,
2026-07-23T20:30:05.845789+00:00,7,
2026-07-23T20:30:07.373374+00:00,3,
2026-07-23T20:30:08.902418+00:00,25,
2026-07-23T20:30:10.426810+00:00,15,
2026-07-23T20:30:11.955256+00:00,115,
2026-07-23T20:30:13.480326+00:00,65,
2026-07-23T20:30:15.017040+00:00,29,
2026-07-23T20:30:16.540537+00:00,140,
2026-07-23T20:30:18.064406+00:00,73,
2026-07-23T20:30:19.599628+00:00,300,
2026-07-23T20:30:21.144148+00:00,60,
2026-07-23T20:30:22.681924+00:00,61,
2026-07-23T20:30:24.230540+00:00,77,
2026-07-23T20:30:25.777554+00:00,73,
2026-07-23T20:30:27.314558+00:00,33,
2026-07-23T20:30:28.845108+00:00,30,
2026-07-23T20:30:30.381228+00:00,38,
2026-07-23T20:30:31.908528+00:00,150,
2026-07-23T20:30:33.440507+00:00,234,
2026-07-23T20:30:35.002197+00:00,25,
2026-07-23T20:30:36.535748+00:00,14,
2026-07-23T20:30:38.072662+00:00,8,
2026-07-23T20:30:39.600015+00:00,19,
2026-07-23T20:30:41.125057+00:00,7,
2026-07-23T20:30:42.652140+00:00,82,
2026-07-23T20:30:44.184367+00:00,140,
2026-07-23T20:30:45.714512+00:00,7,
2026-07-23T20:30:47.243970+00:00,0,
2026-07-23T20:30:48.768987+00:00,0,
2026-07-23T20:30:50.303105+00:00,0,
2026-07-23T20:30:51.826905+00:00,0,
2026-07-23T20:30:53.357323+00:00,0,
2026-07-23T20:30:54.892828+00:00,0,
2026-07-23T20:30:56.418662+00:00,0,
2026-07-23T20:30:57.950471+00:00,0,
2026-07-23T20:30:59.477456+00:00,0,
2026-07-23T20:31:01.010529+00:00,0,
2026-07-23T20:31:02.548097+00:00,0,
2026-07-23T20:31:04.084520+00:00,0,
2026-07-23T20:31:05.607968+00:00,0,
2026-07-23T20:31:07.136382+00:00,0,
2026-07-23T20:31:08.668166+00:00,0,
2026-07-23T20:31:10.207841+00:00,0,
2026-07-23T20:31:11.738353+00:00,0,
2026-07-23T20:31:13.276017+00:00,0,
2026-07-23T20:31:14.807201+00:00,0,
2026-07-23T20:31:16.341101+00:00,0,
2026-07-23T20:31:17.867704+00:00,0,
2026-07-23T20:31:19.393537+00:00,0,
2026-07-23T20:31:20.917991+00:00,0,
2026-07-23T20:31:22.455974+00:00,0,
2026-07-23T20:31:23.984254+00:00,0,
2026-07-23T20:31:25.513836+00:00,0,
2026-07-23T20:31:27.042621+00:00,0,
2026-07-23T20:31:28.570737+00:00,0,
2026-07-23T20:31:30.099349+00:00,0,
2026-07-23T20:31:31.623864+00:00,0,
2026-07-23T20:31:33.156303+00:00,0,
2026-07-23T20:31:34.684869+00:00,0,
2026-07-23T20:31:36.209359+00:00,0,
2026-07-23T20:31:37.740214+00:00,0,
2026-07-23T20:31:39.268469+00:00,0,
2026-07-23T20:31:40.792812+00:00,0,
2026-07-23T20:31:42.321895+00:00,0,
2026-07-23T20:31:43.869004+00:00,0,
2026-07-23T20:31:45.397818+00:00,0,
2026-07-23T20:31:46.925658+00:00,0,
2026-07-23T20:31:48.450246+00:00,0,
2026-07-23T20:31:49.986006+00:00,0,
2026-07-23T20:31:51.518435+00:00,0,
2026-07-23T20:31:53.041528+00:00,0,
2026-07-23T20:31:54.579771+00:00,0,
2026-07-23T20:31:56.100131+00:00,0,
2026-07-23T20:31:57.629355+00:00,0,
2026-07-23T20:31:59.187912+00:00,0,
2026-07-23T20:32:00.718244+00:00,0,
2026-07-23T20:32:02.241726+00:00,57,
2026-07-23T20:32:03.766708+00:00,0,
2026-07-23T20:32:05.302984+00:00,1,
2026-07-23T20:32:06.843794+00:00,4,
2026-07-23T20:32:08.407782+00:00,20,
2026-07-23T20:32:09.939952+00:00,8,
2026-07-23T20:32:11.472781+00:00,83,
2026-07-23T20:32:13.003149+00:00,4,
2026-07-23T20:32:14.528639+00:00,32,
2026-07-23T20:32:16.061877+00:00,1,
2026-07-23T20:32:17.584312+00:00,6,
2026-07-23T20:32:19.109676+00:00,3,
2026-07-23T20:32:20.642548+00:00,3,
2026-07-23T20:32:22.217206+00:00,44,
2026-07-23T20:32:23.742495+00:00,17,
2026-07-23T20:32:25.286155+00:00,0,
2026-07-23T20:32:26.820100+00:00,3,
2026-07-23T20:32:28.346631+00:00,57,
2026-07-23T20:32:29.873606+00:00,3,
2026-07-23T20:32:31.400541+00:00,0,
2026-07-23T20:32:32.930030+00:00,2,
2026-07-23T20:32:34.460028+00:00,3,
2026-07-23T20:32:36.005950+00:00,9,
2026-07-23T20:32:37.532215+00:00,0,
2026-07-23T20:32:39.058213+00:00,44,
2026-07-23T20:32:40.590340+00:00,6,
2026-07-23T20:32:42.128166+00:00,21,
2026-07-23T20:32:43.661884+00:00,7,
2026-07-23T20:32:45.189191+00:00,0,
2026-07-23T20:32:46.716506+00:00,40,
2026-07-23T20:32:48.244409+00:00,8,
2026-07-23T20:32:49.780968+00:00,51,
2026-07-23T20:32:51.317387+00:00,5,
2026-07-23T20:32:52.843608+00:00,47,
2026-07-23T20:32:54.373473+00:00,51,
2026-07-23T20:32:55.900635+00:00,4,
2026-07-23T20:32:57.436450+00:00,13,
2026-07-23T20:32:59.009873+00:00,19,
2026-07-23T20:33:00.550473+00:00,8,
2026-07-23T20:33:02.077232+00:00,3,
2026-07-23T20:33:03.625370+00:00,46,
2026-07-23T20:33:05.156244+00:00,66,
2026-07-23T20:33:06.681928+00:00,33,
2026-07-23T20:33:08.209426+00:00,7,
2026-07-23T20:33:09.779317+00:00,30,
2026-07-23T20:33:11.308768+00:00,39,
2026-07-23T20:33:12.836122+00:00,82,
2026-07-23T20:33:14.359395+00:00,2,
2026-07-23T20:33:15.920202+00:00,95,
2026-07-23T20:33:17.447230+00:00,92,
2026-07-23T20:33:18.973379+00:00,3,
2026-07-23T20:33:20.500636+00:00,36,
2026-07-23T20:33:22.036972+00:00,1,
2026-07-23T20:33:23.626861+00:00,53,
2026-07-23T20:33:25.150968+00:00,6,
2026-07-23T20:33:26.677674+00:00,51,
2026-07-23T20:33:28.208986+00:00,3,
2026-07-23T20:33:29.731152+00:00,6,
2026-07-23T20:33:31.260977+00:00,41,
2026-07-23T20:33:32.798544+00:00,41,
2026-07-23T20:33:34.328006+00:00,237,
2026-07-23T20:33:35.849007+00:00,14,
2026-07-23T20:33:37.380877+00:00,97,
2026-07-23T20:33:38.905106+00:00,9,
2026-07-23T20:33:40.433443+00:00,9,
2026-07-23T20:33:41.972454+00:00,7,
2026-07-23T20:33:43.496859+00:00,7,
2026-07-23T20:33:45.029282+00:00,12,
2026-07-23T20:33:46.581925+00:00,20,
2026-07-23T20:33:48.106991+00:00,7,
2026-07-23T20:33:49.647883+00:00,522,
2026-07-23T20:33:51.188925+00:00,5,
2026-07-23T20:33:52.719222+00:00,6,
2026-07-23T20:33:54.247943+00:00,20,
2026-07-23T20:33:55.769379+00:00,19,
2026-07-23T20:33:57.296827+00:00,18,
2026-07-23T20:33:58.862356+00:00,79,
2026-07-23T20:34:00.401726+00:00,32,
2026-07-23T20:34:01.938869+00:00,68,
2026-07-23T20:34:03.470502+00:00,25,
2026-07-23T20:34:04.999569+00:00,45,
2026-07-23T20:34:06.526351+00:00,197,
2026-07-23T20:34:08.064177+00:00,41,
2026-07-23T20:34:09.596846+00:00,78,
2026-07-23T20:34:11.125392+00:00,8,
2026-07-23T20:34:12.664231+00:00,15,
2026-07-23T20:34:14.200465+00:00,12,
2026-07-23T20:34:15.737501+00:00,339,
2026-07-23T20:34:17.261426+00:00,114,
2026-07-23T20:34:18.784425+00:00,679,
2026-07-23T20:34:20.312032+00:00,129,
2026-07-23T20:34:21.848399+00:00,58,
2026-07-23T20:34:23.371685+00:00,131,
2026-07-23T20:34:24.899762+00:00,39,
2026-07-23T20:34:26.467584+00:00,44,
2026-07-23T20:34:28.005219+00:00,2,
2026-07-23T20:34:29.555541+00:00,2,
2026-07-23T20:34:31.085840+00:00,11,
2026-07-23T20:34:32.622848+00:00,3,
2026-07-23T20:34:34.154322+00:00,4,
2026-07-23T20:34:35.680814+00:00,29,
2026-07-23T20:34:37.213759+00:00,4,
2026-07-23T20:34:38.752507+00:00,0,
2026-07-23T20:34:40.286225+00:00,40,
2026-07-23T20:34:41.821607+00:00,61,
2026-07-23T20:34:43.355234+00:00,2,
2026-07-23T20:34:44.877745+00:00,3,
2026-07-23T20:34:46.406452+00:00,0,
2026-07-23T20:34:47.932547+00:00,2,
2026-07-23T20:34:49.468114+00:00,0,
2026-07-23T20:34:51.004665+00:00,0,
2026-07-23T20:34:52.542913+00:00,0,
2026-07-23T20:34:54.068277+00:00,0,
2026-07-23T20:34:55.592642+00:00,0,
2026-07-23T20:34:57.126595+00:00,0,
2026-07-23T20:34:58.656933+00:00,0,
2026-07-23T20:35:00.183939+00:00,0,
2026-07-23T20:35:01.716821+00:00,0,
2026-07-23T20:35:03.239638+00:00,0,
2026-07-23T20:35:04.762500+00:00,0,
2026-07-23T20:35:06.295174+00:00,0,
2026-07-23T20:35:07.824207+00:00,0,
2026-07-23T20:35:09.351740+00:00,0,
2026-07-23T20:35:10.874236+00:00,0,
2026-07-23T20:35:12.405337+00:00,0,
2026-07-23T20:35:13.948260+00:00,0,
2026-07-23T20:35:15.492800+00:00,0,
2026-07-23T20:35:17.018455+00:00,0,
2026-07-23T20:35:18.547173+00:00,0,
2026-07-23T20:35:20.076950+00:00,0,
2026-07-23T20:35:21.616261+00:00,0,
2026-07-23T20:35:23.151958+00:00,0,
2026-07-23T20:35:24.717824+00:00,30,
2026-07-23T20:35:26.295231+00:00,6,
2026-07-23T20:35:27.831340+00:00,20,
2026-07-23T20:35:29.361356+00:00,5,
2026-07-23T20:35:30.890948+00:00,5,
2026-07-23T20:35:32.424259+00:00,5,
2026-07-23T20:35:33.950499+00:00,26,
2026-07-23T20:35:35.486154+00:00,2,
2026-07-23T20:35:37.027663+00:00,50,
2026-07-23T20:35:38.566758+00:00,2,
2026-07-23T20:35:40.099845+00:00,4,
2026-07-23T20:35:41.686621+00:00,204,
2026-07-23T20:35:43.231454+00:00,53,
2026-07-23T20:35:44.765540+00:00,253,
2026-07-23T20:35:46.305171+00:00,245,
2026-07-23T20:35:47.830507+00:00,188,
2026-07-23T20:35:49.359952+00:00,22,
2026-07-23T20:35:50.902181+00:00,21,
2026-07-23T20:35:52.445430+00:00,6,
2026-07-23T20:35:53.979465+00:00,18,
2026-07-23T20:35:55.509005+00:00,11,
2026-07-23T20:35:57.050569+00:00,277,
2026-07-23T20:35:58.580772+00:00,7,
2026-07-23T20:36:00.131409+00:00,6,
2026-07-23T20:36:01.665402+00:00,68,
2026-07-23T20:36:03.199750+00:00,12,
2026-07-23T20:36:04.725493+00:00,7,
2026-07-23T20:36:06.253115+00:00,3,
2026-07-23T20:36:07.775668+00:00,7,
2026-07-23T20:36:09.312481+00:00,157,
2026-07-23T20:36:10.850030+00:00,36,
2026-07-23T20:36:12.381454+00:00,4,
2026-07-23T20:36:13.914965+00:00,339,
2026-07-23T20:36:15.449052+00:00,0,
2026-07-23T20:36:16.976856+00:00,0,
2026-07-23T20:36:18.507857+00:00,0,
2026-07-23T20:36:20.041175+00:00,0,
2026-07-23T20:36:21.593782+00:00,0,
2026-07-23T20:36:23.122138+00:00,0,
2026-07-23T20:36:24.658415+00:00,0,
2026-07-23T20:36:26.182031+00:00,0,
2026-07-23T20:36:27.711636+00:00,0,
2026-07-23T20:36:29.250305+00:00,0,
2026-07-23T20:36:30.780552+00:00,0,
2026-07-23T20:36:32.304128+00:00,0,
2026-07-23T20:36:33.846613+00:00,0,
2026-07-23T20:36:35.392128+00:00,0,
2026-07-23T20:36:36.927550+00:00,0,
2026-07-23T20:36:38.458538+00:00,0,
2026-07-23T20:36:39.984964+00:00,0,
2026-07-23T20:36:41.514721+00:00,0,
2026-07-23T20:36:43.039614+00:00,0,
2026-07-23T20:36:44.601468+00:00,0,
2026-07-23T20:36:46.132090+00:00,0,
2026-07-23T20:36:47.654887+00:00,0,
2026-07-23T20:36:49.187393+00:00,0,
2026-07-23T20:36:50.712908+00:00,0,
2026-07-23T20:36:52.246242+00:00,0,
2026-07-23T20:36:53.782088+00:00,0,
2026-07-23T20:36:55.309202+00:00,0,
2026-07-23T20:36:56.847191+00:00,0,
2026-07-23T20:36:58.371020+00:00,0,
2026-07-23T20:36:59.898757+00:00,0,
2026-07-23T20:37:01.428591+00:00,0,
2026-07-23T20:37:02.957384+00:00,0,
2026-07-23T20:37:04.522352+00:00,0,
2026-07-23T20:37:06.062007+00:00,36,
2026-07-23T20:37:07.639506+00:00,57,
2026-07-23T20:37:09.171479+00:00,28,
2026-07-23T20:37:10.703104+00:00,134,
2026-07-23T20:37:12.232128+00:00,15,
2026-07-23T20:37:13.762554+00:00,66,
2026-07-23T20:37:15.333937+00:00,60,
2026-07-23T20:37:16.873439+00:00,36,
2026-07-23T20:37:18.413012+00:00,83,
2026-07-23T20:37:19.934509+00:00,0,
2026-07-23T20:37:21.461091+00:00,0,
2026-07-23T20:37:22.991155+00:00,0,
2026-07-23T20:37:24.528985+00:00,130,
2026-07-23T20:37:26.069432+00:00,35,
2026-07-23T20:37:27.609206+00:00,126,
2026-07-23T20:37:29.142264+00:00,111,
2026-07-23T20:37:30.672120+00:00,232,
2026-07-23T20:37:32.197489+00:00,32,
2026-07-23T20:37:33.731206+00:00,29,
2026-07-23T20:37:35.256907+00:00,10,
2026-07-23T20:37:36.779914+00:00,0,
2026-07-23T20:37:38.316735+00:00,0,
2026-07-23T20:37:39.858853+00:00,0,
2026-07-23T20:37:41.393307+00:00,0,
2026-07-23T20:37:42.921289+00:00,0,
2026-07-23T20:37:44.449045+00:00,0,
2026-07-23T20:37:45.974419+00:00,0,
2026-07-23T20:37:47.507682+00:00,0,
2026-07-23T20:37:49.042349+00:00,0,
2026-07-23T20:37:50.570373+00:00,0,
2026-07-23T20:37:52.109904+00:00,0,
2026-07-23T20:37:53.633067+00:00,0,
2026-07-23T20:37:55.158631+00:00,0,
2026-07-23T20:37:56.697623+00:00,0,
2026-07-23T20:37:58.222845+00:00,0,
2026-07-23T20:37:59.752940+00:00,0,
2026-07-23T20:38:01.281983+00:00,0,
2026-07-23T20:38:02.821696+00:00,0,
2026-07-23T20:38:04.351030+00:00,0,
2026-07-23T20:38:05.879728+00:00,0,
2026-07-23T20:38:07.408463+00:00,44,
2026-07-23T20:38:08.938806+00:00,3,
2026-07-23T20:38:10.466544+00:00,2,
2026-07-23T20:38:12.002181+00:00,1,
2026-07-23T20:38:13.529602+00:00,2,
2026-07-23T20:38:15.066765+00:00,3,
2026-07-23T20:38:16.594363+00:00,1,
2026-07-23T20:38:18.121001+00:00,1,
2026-07-23T20:38:19.649721+00:00,2,
2026-07-23T20:38:21.174382+00:00,0,
2026-07-23T20:38:22.699281+00:00,98,
2026-07-23T20:38:24.227916+00:00,1,
2026-07-23T20:38:25.772211+00:00,1,
2026-07-23T20:38:27.304309+00:00,13,
2026-07-23T20:38:28.844822+00:00,1,
2026-07-23T20:38:30.374372+00:00,28,
2026-07-23T20:38:31.910426+00:00,2,
2026-07-23T20:38:33.465722+00:00,1,
2026-07-23T20:38:34.997788+00:00,5,
2026-07-23T20:38:36.528681+00:00,1,
2026-07-23T20:38:38.065793+00:00,8,
2026-07-23T20:38:39.598017+00:00,3,
2026-07-23T20:38:41.125336+00:00,2,
2026-07-23T20:38:42.651422+00:00,51,
2026-07-23T20:38:44.191822+00:00,0,
2026-07-23T20:38:45.718291+00:00,23,
2026-07-23T20:38:47.258497+00:00,0,
2026-07-23T20:38:48.808073+00:00,4,
2026-07-23T20:38:50.349613+00:00,25,
2026-07-23T20:38:51.905356+00:00,2,
2026-07-23T20:38:53.431846+00:00,41,
2026-07-23T20:38:54.959915+00:00,4,
2026-07-23T20:38:56.487762+00:00,62,
2026-07-23T20:38:58.021757+00:00,3,
2026-07-23T20:38:59.546316+00:00,8,
2026-07-23T20:39:01.079646+00:00,12,
2026-07-23T20:39:02.610585+00:00,14,
2026-07-23T20:39:04.147943+00:00,151,
2026-07-23T20:39:05.686568+00:00,270,
2026-07-23T20:39:07.212658+00:00,13,
2026-07-23T20:39:08.742468+00:00,48,
2026-07-23T20:39:10.268074+00:00,66,
2026-07-23T20:39:11.800312+00:00,7,
2026-07-23T20:39:13.333779+00:00,74,
2026-07-23T20:39:14.858722+00:00,13,
2026-07-23T20:39:16.420562+00:00,9,
2026-07-23T20:39:17.947745+00:00,15,
2026-07-23T20:39:19.481516+00:00,291,
2026-07-23T20:39:21.020691+00:00,0,
2026-07-23T20:39:22.584976+00:00,0,
2026-07-23T20:39:24.111024+00:00,7,
2026-07-23T20:39:25.650039+00:00,3,
2026-07-23T20:39:27.182200+00:00,16,
2026-07-23T20:39:28.719913+00:00,90,
2026-07-23T20:39:30.245850+00:00,203,
2026-07-23T20:39:31.775125+00:00,9,
2026-07-23T20:39:33.316633+00:00,128,
2026-07-23T20:39:34.842896+00:00,169,
2026-07-23T20:39:36.381488+00:00,91,
2026-07-23T20:39:37.912864+00:00,64,
2026-07-23T20:39:39.450163+00:00,69,
2026-07-23T20:39:40.978502+00:00,12,
2026-07-23T20:39:42.504181+00:00,5,
2026-07-23T20:39:44.032387+00:00,29,
2026-07-23T20:39:45.573580+00:00,312,
2026-07-23T20:39:47.111803+00:00,301,
2026-07-23T20:39:48.656460+00:00,215,
2026-07-23T20:39:50.196368+00:00,335,
2026-07-23T20:39:51.733578+00:00,54,
2026-07-23T20:39:53.269034+00:00,10,
2026-07-23T20:39:54.797795+00:00,122,
2026-07-23T20:39:56.325019+00:00,57,
2026-07-23T20:39:57.859060+00:00,243,
2026-07-23T20:39:59.398027+00:00,36,
2026-07-23T20:40:00.925750+00:00,0,
2026-07-23T20:40:02.461086+00:00,0,
2026-07-23T20:40:03.991702+00:00,0,
2026-07-23T20:40:05.525633+00:00,0,
2026-07-23T20:40:07.057472+00:00,0,
2026-07-23T20:40:08.617128+00:00,0,
2026-07-23T20:40:10.151653+00:00,0,
2026-07-23T20:40:11.678811+00:00,0,
2026-07-23T20:40:13.206124+00:00,0,
2026-07-23T20:40:14.734508+00:00,0,
2026-07-23T20:40:16.283785+00:00,0,
2026-07-23T20:40:17.825421+00:00,0,
2026-07-23T20:40:19.352773+00:00,0,
2026-07-23T20:40:20.877528+00:00,0,
2026-07-23T20:40:22.405851+00:00,0,
2026-07-23T20:40:23.932418+00:00,0,
2026-07-23T20:40:25.463663+00:00,0,
2026-07-23T20:40:26.993989+00:00,0,
2026-07-23T20:40:28.526334+00:00,0,
2026-07-23T20:40:30.063853+00:00,0,
2026-07-23T20:40:31.593101+00:00,0,
2026-07-23T20:40:33.120830+00:00,0,
2026-07-23T20:40:34.652480+00:00,0,
2026-07-23T20:40:36.185585+00:00,0,
2026-07-23T20:40:37.709478+00:00,0,
2026-07-23T20:40:39.233407+00:00,0,
2026-07-23T20:40:40.765344+00:00,0,
2026-07-23T20:40:42.298514+00:00,0,
2026-07-23T20:40:43.823997+00:00,0,
2026-07-23T20:40:45.361907+00:00,0,
2026-07-23T20:40:46.896532+00:00,0,
2026-07-23T20:40:48.434413+00:00,0,
2026-07-23T20:40:49.971960+00:00,0,
2026-07-23T20:40:51.496564+00:00,0,
2026-07-23T20:40:53.033400+00:00,0,
2026-07-23T20:40:54.562345+00:00,0,
2026-07-23T20:40:56.095197+00:00,0,
2026-07-23T20:40:57.630795+00:00,0,
2026-07-23T20:40:59.156753+00:00,0,
2026-07-23T20:41:00.689504+00:00,0,
2026-07-23T20:41:02.226354+00:00,0,
2026-07-23T20:41:03.756095+00:00,0,
2026-07-23T20:41:05.289968+00:00,0,
2026-07-23T20:41:06.829402+00:00,0,
2026-07-23T20:41:08.357567+00:00,0,
2026-07-23T20:41:09.879553+00:00,0,
2026-07-23T20:41:11.413705+00:00,0,
2026-07-23T20:41:12.939270+00:00,0,
2026-07-23T20:41:14.471674+00:00,0,
2026-07-23T20:41:16.004215+00:00,0,
2026-07-23T20:41:17.541565+00:00,0,
2026-07-23T20:41:19.070562+00:00,0,
2026-07-23T20:41:20.605391+00:00,0,
2026-07-23T20:41:22.141507+00:00,0,
2026-07-23T20:41:23.665476+00:00,0,
2026-07-23T20:41:25.197156+00:00,0,
2026-07-23T20:41:26.723595+00:00,0,
2026-07-23T20:41:28.247979+00:00,0,
2026-07-23T20:41:29.776671+00:00,0,
2026-07-23T20:41:31.303917+00:00,0,
2026-07-23T20:41:32.847736+00:00,0,
2026-07-23T20:41:34.372183+00:00,0,
2026-07-23T20:41:35.903828+00:00,0,
2026-07-23T20:41:37.439349+00:00,0,
2026-07-23T20:41:38.967823+00:00,0,
2026-07-23T20:41:40.505252+00:00,0,
2026-07-23T20:41:42.042780+00:00,0,
2026-07-23T20:41:43.590207+00:00,0,
2026-07-23T20:41:45.121498+00:00,0,
2026-07-23T20:41:46.662309+00:00,0,
2026-07-23T20:41:48.186663+00:00,0,
2026-07-23T20:41:49.715760+00:00,0,
2026-07-23T20:41:51.249071+00:00,0,
2026-07-23T20:41:52.772947+00:00,0,
2026-07-23T20:41:54.304841+00:00,0,
2026-07-23T20:41:55.830558+00:00,0,
2026-07-23T20:41:57.364095+00:00,0,
2026-07-23T20:41:58.901718+00:00,0,
2026-07-23T20:42:00.430698+00:00,0,
2026-07-23T20:42:01.967214+00:00,0,
2026-07-23T20:42:03.498410+00:00,0,
2026-07-23T20:42:05.026880+00:00,0,
2026-07-23T20:42:06.550977+00:00,0,
2026-07-23T20:42:08.081088+00:00,0,
2026-07-23T20:42:09.606831+00:00,0,
2026-07-23T20:42:11.136773+00:00,0,
2026-07-23T20:42:12.686653+00:00,0,
