timestamp_utc,records_lag_max,rabbitmq_total_messages
2026-07-23T21:27:33.356601+00:00,146,
2026-07-23T21:27:34.878147+00:00,79,
2026-07-23T21:27:36.417010+00:00,947,
2026-07-23T21:27:37.943630+00:00,30,
2026-07-23T21:27:39.467507+00:00,136,
2026-07-23T21:27:41.008793+00:00,33,
2026-07-23T21:27:42.533090+00:00,9,
2026-07-23T21:27:44.064839+00:00,191,
2026-07-23T21:27:45.592458+00:00,20,
2026-07-23T21:27:47.119564+00:00,88,
2026-07-23T21:27:48.652367+00:00,217,
2026-07-23T21:27:50.181936+00:00,466,
2026-07-23T21:27:51.722847+00:00,258,
2026-07-23T21:27:53.252307+00:00,130,
2026-07-23T21:27:54.784185+00:00,468,
2026-07-23T21:27:56.310927+00:00,387,
2026-07-23T21:27:57.863264+00:00,288,
2026-07-23T21:27:59.386228+00:00,242,
2026-07-23T21:28:00.927661+00:00,865,
2026-07-23T21:28:02.457682+00:00,0,
2026-07-23T21:28:03.984728+00:00,0,
2026-07-23T21:28:05.514433+00:00,112,
2026-07-23T21:28:07.047895+00:00,14,
2026-07-23T21:28:08.622353+00:00,603,
2026-07-23T21:28:10.160968+00:00,102,
2026-07-23T21:28:11.685534+00:00,51,
2026-07-23T21:28:13.224831+00:00,208,
2026-07-23T21:28:14.750501+00:00,39,
2026-07-23T21:28:16.296616+00:00,487,
2026-07-23T21:28:17.829896+00:00,0,
2026-07-23T21:28:19.367362+00:00,561,
2026-07-23T21:28:20.904253+00:00,282,
2026-07-23T21:28:22.447612+00:00,720,
2026-07-23T21:28:23.982505+00:00,0,
2026-07-23T21:28:25.508553+00:00,0,
2026-07-23T21:28:27.039876+00:00,0,
2026-07-23T21:28:28.574646+00:00,0,
2026-07-23T21:28:30.113287+00:00,0,
2026-07-23T21:28:31.650160+00:00,0,
2026-07-23T21:28:33.175868+00:00,0,
2026-07-23T21:28:34.699977+00:00,0,
2026-07-23T21:28:36.230338+00:00,46,
2026-07-23T21:28:37.770988+00:00,624,
2026-07-23T21:28:39.301169+00:00,7,
2026-07-23T21:28:40.830744+00:00,94,
2026-07-23T21:28:42.378837+00:00,470,
2026-07-23T21:28:43.909492+00:00,124,
2026-07-23T21:28:45.485777+00:00,75,
2026-07-23T21:28:47.025900+00:00,46,
2026-07-23T21:28:48.563127+00:00,4,
2026-07-23T21:28:50.101720+00:00,18,
2026-07-23T21:28:51.629462+00:00,250,
2026-07-23T21:28:53.174474+00:00,360,
2026-07-23T21:28:54.709717+00:00,529,
2026-07-23T21:28:56.249371+00:00,367,
2026-07-23T21:28:57.790256+00:00,63,
2026-07-23T21:28:59.320747+00:00,259,
2026-07-23T21:29:00.867242+00:00,65,
2026-07-23T21:29:02.422796+00:00,435,
2026-07-23T21:29:03.993191+00:00,0,
2026-07-23T21:29:05.524706+00:00,0,
2026-07-23T21:29:07.050832+00:00,0,
2026-07-23T21:29:08.577841+00:00,0,
2026-07-23T21:29:10.163097+00:00,588,
2026-07-23T21:29:11.752526+00:00,316,
2026-07-23T21:29:13.288781+00:00,375,
2026-07-23T21:29:14.826814+00:00,651,
2026-07-23T21:29:16.363030+00:00,800,
2026-07-23T21:29:17.896755+00:00,604,
2026-07-23T21:29:19.428022+00:00,277,
2026-07-23T21:29:20.970415+00:00,657,
2026-07-23T21:29:22.501481+00:00,276,
2026-07-23T21:29:24.034722+00:00,491,
2026-07-23T21:29:25.564657+00:00,0,
2026-07-23T21:29:27.092106+00:00,0,
2026-07-23T21:29:28.619671+00:00,0,
2026-07-23T21:29:30.143906+00:00,0,
2026-07-23T21:29:31.692772+00:00,0,
2026-07-23T21:29:33.217778+00:00,566,
2026-07-23T21:29:34.748998+00:00,331,
2026-07-23T21:29:36.304431+00:00,1275,
2026-07-23T21:29:37.850720+00:00,309,
2026-07-23T21:29:39.389644+00:00,260,
2026-07-23T21:29:40.921467+00:00,407,
2026-07-23T21:29:42.475567+00:00,720,
2026-07-23T21:29:44.013408+00:00,612,
2026-07-23T21:29:45.536477+00:00,0,
2026-07-23T21:29:47.065553+00:00,343,
2026-07-23T21:29:48.591612+00:00,896,
2026-07-23T21:29:50.129102+00:00,0,
2026-07-23T21:29:51.656671+00:00,0,
2026-07-23T21:29:53.189350+00:00,243,
2026-07-23T21:29:54.725821+00:00,200,
2026-07-23T21:29:56.258382+00:00,622,
2026-07-23T21:29:57.795085+00:00,138,
2026-07-23T21:29:59.342403+00:00,388,
2026-07-23T21:30:00.909138+00:00,326,
2026-07-23T21:30:02.439420+00:00,356,
2026-07-23T21:30:03.984123+00:00,0,
2026-07-23T21:30:05.516135+00:00,0,
2026-07-23T21:30:07.068950+00:00,257,
2026-07-23T21:30:08.595723+00:00,1126,
2026-07-23T21:30:10.136946+00:00,189,
2026-07-23T21:30:11.670877+00:00,526,
2026-07-23T21:30:13.231928+00:00,1114,
2026-07-23T21:30:14.773327+00:00,0,
2026-07-23T21:30:16.308595+00:00,0,
2026-07-23T21:30:17.831617+00:00,334,
2026-07-23T21:30:19.366858+00:00,419,
2026-07-23T21:30:20.892838+00:00,280,
2026-07-23T21:30:22.430075+00:00,416,
2026-07-23T21:30:23.968251+00:00,442,
2026-07-23T21:30:25.510333+00:00,395,
2026-07-23T21:30:27.036659+00:00,688,
2026-07-23T21:30:28.563590+00:00,303,
2026-07-23T21:30:30.101181+00:00,284,
2026-07-23T21:30:31.633737+00:00,194,
2026-07-23T21:30:33.166834+00:00,556,
2026-07-23T21:30:34.702374+00:00,700,
2026-07-23T21:30:36.235765+00:00,354,
2026-07-23T21:30:37.769372+00:00,654,
2026-07-23T21:30:39.305702+00:00,419,
2026-07-23T21:30:40.841475+00:00,363,
2026-07-23T21:30:42.376718+00:00,324,
2026-07-23T21:30:43.917631+00:00,552,
2026-07-23T21:30:45.471674+00:00,1184,
2026-07-23T21:30:47.014800+00:00,787,
2026-07-23T21:30:48.561004+00:00,404,
2026-07-23T21:30:50.089415+00:00,714,
2026-07-23T21:30:51.619508+00:00,370,
2026-07-23T21:30:53.158691+00:00,290,
2026-07-23T21:30:54.693097+00:00,371,
2026-07-23T21:30:56.245028+00:00,877,
2026-07-23T21:30:57.787953+00:00,463,
2026-07-23T21:30:59.320367+00:00,302,
2026-07-23T21:31:00.850559+00:00,297,
2026-07-23T21:31:02.381611+00:00,243,
2026-07-23T21:31:03.911287+00:00,283,
2026-07-23T21:31:05.443390+00:00,549,
2026-07-23T21:31:06.970672+00:00,559,
2026-07-23T21:31:08.500547+00:00,138,
2026-07-23T21:31:10.027574+00:00,0,
2026-07-23T21:31:11.558812+00:00,0,
2026-07-23T21:31:13.132158+00:00,0,
2026-07-23T21:31:14.688797+00:00,204,
2026-07-23T21:31:16.222383+00:00,154,
2026-07-23T21:31:17.763852+00:00,467,
2026-07-23T21:31:19.295755+00:00,81,
2026-07-23T21:31:20.836721+00:00,137,
2026-07-23T21:31:22.369504+00:00,95,
2026-07-23T21:31:23.901496+00:00,418,
2026-07-23T21:31:25.436581+00:00,0,
2026-07-23T21:31:26.999386+00:00,570,
2026-07-23T21:31:28.526016+00:00,101,
2026-07-23T21:31:30.076607+00:00,447,
2026-07-23T21:31:31.634201+00:00,510,
2026-07-23T21:31:33.169723+00:00,103,
2026-07-23T21:31:34.712037+00:00,586,
2026-07-23T21:31:36.244022+00:00,0,
2026-07-23T21:31:37.770757+00:00,0,
2026-07-23T21:31:39.298958+00:00,0,
2026-07-23T21:31:40.842974+00:00,0,
2026-07-23T21:31:42.369863+00:00,0,
2026-07-23T21:31:43.905374+00:00,0,
2026-07-23T21:31:45.442457+00:00,0,
2026-07-23T21:31:46.965130+00:00,0,
2026-07-23T21:31:48.495364+00:00,0,
2026-07-23T21:31:50.025856+00:00,0,
2026-07-23T21:31:51.555167+00:00,0,
2026-07-23T21:31:53.098123+00:00,458,
2026-07-23T21:31:54.625655+00:00,105,
2026-07-23T21:31:56.160737+00:00,305,
2026-07-23T21:31:57.690375+00:00,549,
2026-07-23T21:31:59.248171+00:00,307,
2026-07-23T21:32:00.792653+00:00,306,
2026-07-23T21:32:02.327273+00:00,71,
2026-07-23T21:32:03.850086+00:00,237,
2026-07-23T21:32:05.387807+00:00,121,
2026-07-23T21:32:06.938910+00:00,278,
2026-07-23T21:32:08.480902+00:00,449,
2026-07-23T21:32:10.018546+00:00,180,
2026-07-23T21:32:11.575022+00:00,667,
2026-07-23T21:32:13.106837+00:00,0,
2026-07-23T21:32:14.639630+00:00,0,
2026-07-23T21:32:16.202978+00:00,414,
2026-07-23T21:32:17.826357+00:00,1167,
2026-07-23T21:32:19.359267+00:00,0,
2026-07-23T21:32:20.894099+00:00,0,
2026-07-23T21:32:22.422272+00:00,0,
2026-07-23T21:32:23.951541+00:00,0,
2026-07-23T21:32:25.478795+00:00,0,
2026-07-23T21:32:27.041122+00:00,64,
2026-07-23T21:32:28.576456+00:00,194,
2026-07-23T21:32:30.101556+00:00,142,
2026-07-23T21:32:31.626585+00:00,0,
2026-07-23T21:32:33.160710+00:00,361,
2026-07-23T21:32:34.704578+00:00,83,
2026-07-23T21:32:36.244509+00:00,130,
2026-07-23T21:32:37.784521+00:00,378,
2026-07-23T21:32:39.322072+00:00,289,
2026-07-23T21:32:40.868927+00:00,160,
2026-07-23T21:32:42.396692+00:00,257,
2026-07-23T21:32:43.920636+00:00,0,
2026-07-23T21:32:45.448563+00:00,0,
2026-07-23T21:32:46.982813+00:00,0,
2026-07-23T21:32:48.516143+00:00,0,
2026-07-23T21:32:50.042487+00:00,168,
2026-07-23T21:32:51.573761+00:00,582,
2026-07-23T21:32:53.165913+00:00,0,
2026-07-23T21:32:54.695497+00:00,0,
2026-07-23T21:32:56.224269+00:00,0,
2026-07-23T21:32:57.756242+00:00,0,
2026-07-23T21:32:59.287048+00:00,326,
2026-07-23T21:33:00.829078+00:00,260,
2026-07-23T21:33:02.360760+00:00,0,
2026-07-23T21:33:03.884235+00:00,0,
2026-07-23T21:33:05.407922+00:00,0,
2026-07-23T21:33:06.945588+00:00,606,
2026-07-23T21:33:08.476321+00:00,204,
2026-07-23T21:33:10.022992+00:00,339,
2026-07-23T21:33:11.561884+00:00,0,
2026-07-23T21:33:13.098708+00:00,286,
2026-07-23T21:33:14.642718+00:00,417,
2026-07-23T21:33:16.207643+00:00,177,
2026-07-23T21:33:17.754643+00:00,343,
2026-07-23T21:33:19.320680+00:00,356,
2026-07-23T21:33:20.884245+00:00,167,
2026-07-23T21:33:22.451751+00:00,215,
2026-07-23T21:33:24.001251+00:00,246,
2026-07-23T21:33:25.550825+00:00,362,
2026-07-23T21:33:27.091664+00:00,276,
2026-07-23T21:33:28.635443+00:00,49,
2026-07-23T21:33:30.205260+00:00,603,
2026-07-23T21:33:31.774202+00:00,445,
2026-07-23T21:33:33.335448+00:00,466,
2026-07-23T21:33:34.906238+00:00,430,
2026-07-23T21:33:36.481800+00:00,570,
2026-07-23T21:33:38.059756+00:00,455,
2026-07-23T21:33:39.635615+00:00,338,
2026-07-23T21:33:41.182238+00:00,322,
2026-07-23T21:33:42.731748+00:00,312,
2026-07-23T21:33:44.285732+00:00,575,
2026-07-23T21:33:45.836878+00:00,385,
2026-07-23T21:33:47.370810+00:00,667,
2026-07-23T21:33:48.965224+00:00,363,
2026-07-23T21:33:50.514675+00:00,361,
2026-07-23T21:33:52.064401+00:00,437,
2026-07-23T21:33:53.625376+00:00,532,
2026-07-23T21:33:55.190875+00:00,118,
2026-07-23T21:33:56.731266+00:00,781,
2026-07-23T21:33:58.272709+00:00,411,
2026-07-23T21:33:59.843064+00:00,329,
2026-07-23T21:34:01.373969+00:00,338,
2026-07-23T21:34:02.917906+00:00,290,
2026-07-23T21:34:04.486153+00:00,386,
2026-07-23T21:34:06.060550+00:00,98,
2026-07-23T21:34:07.587520+00:00,201,
2026-07-23T21:34:09.133552+00:00,227,
2026-07-23T21:34:10.670974+00:00,361,
2026-07-23T21:34:12.204928+00:00,60,
2026-07-23T21:34:13.748475+00:00,432,
2026-07-23T21:34:15.274556+00:00,103,
2026-07-23T21:34:16.810572+00:00,0,
